Priority,Src,Dest,Protocol,TTL,TOS,ID,IpLen,DgmLen,DF,Seq,Ack,TcpLen,Class
1,192.168.44.10:1050,72.21.81.48:80,TCP,56,0x0,19291,20,329,***A****,0x5DD114A0,0x557CE173,20,Potential Corporate Privacy Violation
3,23.62.111.11:80,192.168.44.10:1072,TCP,57,0x0,49727,20,349,***AP***,0xC86C7CB8,0xD9248549,20,Misc activity
3,23.62.111.11:80,192.168.44.10:1074,TCP,57,0x0,28649,20,349,***AP***,0x69B9D7D4,0x8F28F8A6,20,Misc activity
3,23.62.111.11:80,192.168.44.10:1072,TCP,57,0x0,49728,20,349,***AP***,0xC86C7DED,0xD9248912,20,Misc activity
3,23.62.111.11:80,192.168.44.10:1074,TCP,57,0x0,28650,20,349,***AP***,0x69B9D909,0x8F28FC6F,20,Misc activity
1,23.62.111.169:80,192.168.44.10:1078,TCP,128,0x0,1319,20,16424,***A****,0x9ABC1DC1,0xB6A3B2A9,20,Attempted Administrator Privilege Gain
1,23.62.111.169:80,192.168.44.10:1078,TCP,128,0x0,1348,20,17560,***A****,0x9ABCFD94,0xB6A3B7A4,20,Attempted Administrator Privilege Gain
3,195.28.181.134:80,192.168.44.10:1079,TCP,53,0x0,27159,20,465,***AP***,0x4C4C0BEC,0x9B5C76AC,20,Misc activity
1,23.62.111.169:80,192.168.44.10:1078,TCP,128,0x0,1389,20,16424,***A****,0x9ABDDD67,0xB6A3BCC2,20,Attempted Administrator Privilege Gain
3,23.21.165.82:80,192.168.44.10:1080,TCP,47,0x0,39111,20,1150,***AP***,0x5BD50D5E,0x83C88BF0,20,Misc activity
1,23.62.111.169:80,192.168.44.10:1078,TCP,128,0x0,1478,20,16424,***A****,0x9ABEBD3A,0xB6A3C1E0,20,Attempted Administrator Privilege Gain
3,23.21.165.82:80,192.168.44.10:1080,TCP,47,0x0,39113,20,1150,***AP***,0x5BD511B4,0x83C88D94,20,Misc activity
1,23.62.111.169:80,192.168.44.10:1078,TCP,128,0x0,1686,20,17560,***A****,0x9ABF9D0D,0xB6A3C6FE,20,Attempted Administrator Privilege Gain
1,23.62.111.169:80,192.168.44.10:1089,TCP,128,0x0,1719,20,16424,***A****,0xCADF2614,0xF4FCD38F,20,Attempted Administrator Privilege Gain
1,23.62.111.169:80,192.168.44.10:1078,TCP,128,0x0,1745,20,16424,***A****,0x9AC07CE0,0xB6A3CC1C,20,Attempted Administrator Privilege Gain
1,23.62.111.169:80,192.168.44.10:1089,TCP,128,0x0,1770,20,16424,***A****,0xCAE00033,0xF4FCD8AD,20,Attempted Administrator Privilege Gain
3,98.139.225.43:80,192.168.44.10:1110,TCP,48,0x0,46395,20,717,***AP***,0xABB6FE9C,0x8A6DB3D0,20,Misc activity
3,98.139.225.43:80,192.168.44.10:1109,TCP,48,0x0,36006,20,717,***AP***,0x8FFCC61A,0x1CC99CEB,20,Misc activity
3,98.139.225.43:80,192.168.44.10:1109,TCP,48,0x0,36010,20,717,***AP***,0x8FFCC8C4,0x1CC9A1D4,20,Misc activity
1,192.168.44.10:1109,98.139.225.43:80,TCP,48,0x0,36014,20,1639,***AP***,0x1CC9A1D4,0x8FFCCB6E,20,Web Application Attack
1,192.168.44.10:1110,98.139.225.43:80,TCP,48,0x0,46413,20,1634,***AP***,0x8A6DBE2E,0xABB710AD,20,Web Application Attack
1,192.168.44.10:1109,98.139.225.43:80,TCP,48,0x0,36018,20,1634,***AP***,0x1CC9A813,0x8FFCD0D1,20,Web Application Attack
1,192.168.44.10:1110,98.139.225.43:80,TCP,48,0x0,46417,20,1627,***AP***,0x8A6DC468,0xABB71600,20,Web Application Attack
1,192.168.44.10:1109,98.139.225.43:80,TCP,48,0x0,36022,20,1699,***AP***,0x1CC9AE4D,0x8FFCD624,20,Web Application Attack
3,198.211.102.17:80,192.168.44.10:1124,TCP,52,0x0,49789,20,14640,***A****,0x79DDF67F,0x5E0DC087,20,Misc activity
1,198.211.102.17:80,192.168.44.10:1124,TCP,52,0x0,49789,20,14640,***A****,0x79DDF67F,0x5E0DC087,20,Potential Corporate Privacy Violation
3,198.211.102.17:80,192.168.44.10:1122,TCP,52,0x0,27192,20,14640,***A****,0xEF5B59B7,0x3026F708,20,Misc activity
1,198.211.102.17:80,192.168.44.10:1122,TCP,52,0x0,27192,20,14640,***A****,0xEF5B59B7,0x3026F708,20,Potential Corporate Privacy Violation
1,72.21.81.128:80,192.168.44.10:1116,TCP,57,0x0,20997,20,4420,***A****,0xD80BED5A,0xB86608E4,20,Potential Corporate Privacy Violation
3,198.211.102.17:80,192.168.44.10:1104,TCP,52,0x0,11964,20,4420,***A****,0xE6B52166,0xC09E37C4,20,Misc activity
1,198.211.102.17:80,192.168.44.10:1104,TCP,52,0x0,11964,20,4420,***A****,0xE6B52166,0xC09E37C4,20,Potential Corporate Privacy Violation
3,198.211.102.17:80,192.168.44.10:1102,TCP,52,0x0,926,20,13180,***A****,0xCBB80E7A,0x7E9B48DF,20,Misc activity
1,198.211.102.17:80,192.168.44.10:1102,TCP,52,0x0,926,20,13180,***A****,0xCBB80E7A,0x7E9B48DF,20,Potential Corporate Privacy Violation
3,198.211.102.17:80,192.168.44.10:1099,TCP,52,0x0,15143,20,14640,***A****,0x50DC3221,0x94D6096C,20,Misc activity
1,198.211.102.17:80,192.168.44.10:1099,TCP,52,0x0,15143,20,14640,***A****,0x50DC3221,0x94D6096C,20,Potential Corporate Privacy Violation
3,198.211.102.17:80,192.168.44.10:1100,TCP,52,0x0,14629,20,14640,***A****,0xAB623023,0xA60D27F5,20,Misc activity
1,198.211.102.17:80,192.168.44.10:1100,TCP,52,0x0,14629,20,14640,***A****,0xAB623023,0xA60D27F5,20,Potential Corporate Privacy Violation
2,91.103.217.37:80,192.168.121.10:1030,TCP,55,0x0,60188,20,1420,***AP***,0xBCBF6AB1,0x353E0D9C,20,Potentially Bad Traffic
1,91.103.217.37:80,192.168.121.10:1030,TCP,128,0x0,86,20,16853,***A****,0xBCBF43F8,0x353E0D9C,20,A Network Trojan was Detected
1,91.103.217.37:80,192.168.121.10:1030,TCP,128,0x0,98,20,16248,***A****,0xBCBF85A5,0x353E0D9C,20,A Network Trojan was Detected
1,192.168.121.10:1040,78.46.153.88:80,TCP,53,0x0,32421,20,397,***A****,0x8567BE59,0x8BA205E4,20,A Network Trojan was Detected
2,78.46.153.88:80,192.168.121.10:1040,TCP,128,0x0,326,20,349,***A****,0x8BA205E4,0x8567BFBE,20,Potentially Bad Traffic
2,78.46.153.88:80,192.168.121.10:1040,TCP,128,0x0,326,20,349,***A****,0x8BA205E4,0x8567BFBE,20,Potentially Bad Traffic
2,192.168.121.10:1042,178.168.7.67:80,TCP,53,0x0,5937,20,378,***A****,0x6CACAD32,0x9645AB8A,20,Potentially Bad Traffic
2,178.168.7.67:80,192.168.121.10:1042,TCP,128,0x0,374,20,535,***A****,0x9645AB8A,0x6CACAE84,20,Potentially Bad Traffic
1,95.215.60.181:80,192.168.121.10:1051,TCP,128,0x0,922,20,17560,***A****,0x5AB880E5,0xE213D66B,20,Potential Corporate Privacy Violation
1,192.168.121.10:1056,112.121.178.189:80,TCP,50,0x0,5531,20,199,***A****,0xFFE2D0BA,0xDDFDD71A,20,A Network Trojan was Detected
1,112.121.178.189:80,192.168.121.10:1056,TCP,128,0x0,1666,20,284,***A****,0xDDFDD71A,0xFFE2D159,20,A Network Trojan was Detected
1,192.168.121.10:1057,195.210.47.239:80,TCP,48,0x0,18942,20,202,***A****,0xE92D2ADF,0x8246378E,20,A Network Trojan was Detected
1,195.210.47.239:80,192.168.121.10:1057,TCP,128,0x0,1677,20,17281,***A****,0x8246378E,0xE92D2B81,20,Potential Corporate Privacy Violation
1,192.168.101.10:1035,193.19.242.198:80,TCP,53,0x0,63476,20,386,***A****,0xE5BB173E,0x7F70A7B4,20,A Network Trojan was Detected
2,192.168.101.10:1035,193.19.242.198:80,TCP,53,0x0,63551,20,229,***A****,0xE5BB1898,0x7F724D7E,20,Potentially Bad Traffic
3,193.19.242.198:80,192.168.101.10:1035,TCP,128,0x0,215,20,17004,***A****,0x7F724D7E,0xE5BB1955,20,Misc activity
2,193.19.242.198:80,192.168.101.10:1035,TCP,128,0x0,215,20,17004,***A****,0x7F724D7E,0xE5BB1955,20,Potentially Bad Traffic
1,193.19.242.198:80,192.168.101.10:1035,TCP,128,0x0,215,20,17004,***A****,0x7F724D7E,0xE5BB1955,20,Potential Corporate Privacy Violation
1,192.168.101.10:1035,193.19.242.198:80,TCP,53,0x0,63666,20,405,***A****,0xE5BB1955,0x7F74CB0A,20,A Network Trojan was Detected
1,192.168.101.10:1035,193.19.242.198:80,TCP,53,0x0,63666,20,405,***A****,0xE5BB1955,0x7F74CB0A,20,A Network Trojan was Detected
2,193.19.242.198:80,192.168.101.10:1035,TCP,53,0x0,63667,20,1500,***A****,0x7F74CB0A,0xE5BB1AC2,20,Misc Attack
1,193.19.242.198:80,192.168.101.10:1035,TCP,128,0x0,319,20,12978,***A****,0x7F74CB0A,0xE5BB1AC2,20,A Network Trojan was Detected
1,193.19.242.198:80,192.168.101.10:1035,TCP,128,0x0,319,20,12978,***A****,0x7F74CB0A,0xE5BB1AC2,20,Attempted User Privilege Gain
2,192.168.101.10:1035,193.19.242.198:80,TCP,53,0x0,63677,20,229,***A****,0xE5BB1AC2,0x7F74FD94,20,Potentially Bad Traffic
1,192.168.101.10:1041,193.19.242.198:80,TCP,53,0x0,53179,20,318,***A****,0x354DE615,0x81897FEC,20,Potential Corporate Privacy Violation
1,192.168.101.10:1041,193.19.242.198:80,TCP,53,0x0,53179,20,318,***A****,0x354DE615,0x81897FEC,20,A Network Trojan was Detected
1,192.168.101.10:1043,220.195.24.9:80,TCP,48,0x0,27890,20,359,***A****,0x499B7C1F,0xAE5BBB42,20,A Network Trojan was Detected
2,192.168.101.10:1042,193.19.242.198:80,TCP,53,0x0,36243,20,314,***A****,0x9041B2B,0x81D84DD9,20,Potentially Bad Traffic
1,193.19.242.198:80,192.168.101.10:1042,TCP,128,0x0,346,20,4663,***A****,0x81D84DD9,0x9041C3D,20,A Network Trojan was Detected
2,192.168.101.10:1044,193.19.242.198:80,TCP,53,0x0,39016,20,228,***A****,0x184AC7B2,0x82315C25,20,Potentially Bad Traffic
1,192.168.101.10:1044,193.19.242.198:80,TCP,53,0x0,39016,20,228,***A****,0x184AC7B2,0x82315C25,20,A Network Trojan was Detected
1,192.168.101.10:1045,210.212.58.161:80,TCP,44,0x0,34666,20,535,***A****,0x7AECE1A3,0x5C7DA0A,20,A Network Trojan was Detected
1,192.168.101.10:1045,210.212.58.161:80,TCP,44,0x0,34666,20,535,***A****,0x7AECE1A3,0x5C7DA0A,20,A Network Trojan was Detected
3,88.198.225.61:80,192.168.64.10:1035,TCP,128,0x0,146,20,17560,***A****,0xE132E38,0x3679EEB2,20,Misc activity
2,88.198.225.61:80,192.168.64.10:1035,TCP,128,0x0,146,20,17560,***A****,0xE132E38,0x3679EEB2,20,Potentially Bad Traffic
2,88.198.225.61:80,192.168.64.10:1035,TCP,128,0x0,146,20,17560,***A****,0xE132E38,0x3679EEB2,20,Potentially Bad Traffic
2,192.168.64.10:1038,88.198.225.61:80,TCP,50,0x0,19900,20,356,***A****,0x1B52AE9A,0xDF53A92,20,Potentially Bad Traffic
1,192.168.64.10:1038,88.198.225.61:80,TCP,50,0x0,19900,20,356,***A****,0x1B52AE9A,0xDF53A92,20,A Network Trojan was Detected
2,88.198.225.61:80,192.168.64.10:1038,TCP,128,0x0,338,20,17056,***A****,0xDF53A92,0x1B52AFD6,20,Potentially Bad Traffic
1,88.198.225.61:80,192.168.64.10:1038,TCP,128,0x0,338,20,17056,***A****,0xDF53A92,0x1B52AFD6,20,A Network Trojan was Detected
2,88.198.225.61:80,192.168.64.10:1038,TCP,128,0x0,338,20,17056,***A****,0xDF53A92,0x1B52AFD6,20,Potentially Bad Traffic
1,88.198.225.61:80,192.168.64.10:1038,TCP,128,0x0,338,20,17056,***A****,0xDF53A92,0x1B52AFD6,20,A Network Trojan was Detected
2,192.168.64.10:1042,88.198.225.61:80,TCP,50,0x0,35107,20,319,***A****,0xCBC52845,0xE59028D,20,Potentially Bad Traffic
1,192.168.64.10:1042,88.198.225.61:80,TCP,50,0x0,35107,20,319,***A****,0xCBC52845,0xE59028D,20,A Network Trojan was Detected
1,192.168.64.10:1042,88.198.225.61:80,TCP,50,0x0,35107,20,319,***A****,0xCBC52845,0xE59028D,20,A Network Trojan was Detected
3,88.198.225.61:80,192.168.64.10:1042,TCP,128,0x0,405,20,17560,***A****,0xE59028D,0xCBC5295C,20,Misc activity
2,88.198.225.61:80,192.168.64.10:1042,TCP,128,0x0,405,20,17560,***A****,0xE59028D,0xCBC5295C,20,Potentially Bad Traffic
1,88.198.225.61:80,192.168.64.10:1042,TCP,128,0x0,405,20,17560,***A****,0xE59028D,0xCBC5295C,20,Potential Corporate Privacy Violation
1,88.198.225.61:80,192.168.64.10:1042,TCP,128,0x0,405,20,17560,***A****,0xE59028D,0xCBC5295C,20,A Network Trojan was Detected
1,88.198.225.61:80,192.168.64.10:1042,TCP,128,0x0,405,20,17560,***A****,0xE59028D,0xCBC5295C,20,A Network Trojan was Detected
1,192.168.64.10:1035,88.198.225.61:80,TCP,50,0x0,16496,20,433,***A****,0x3679EEB2,0xE14CA16,20,A Network Trojan was Detected
1,192.168.64.10:1043,88.198.225.61:80,TCP,50,0x0,52365,20,423,***A****,0x391956D5,0xE2E6D4D,20,Potential Corporate Privacy Violation
1,192.168.64.10:1043,88.198.225.61:80,TCP,50,0x0,52365,20,423,***A****,0x391956D5,0xE2E6D4D,20,A Network Trojan was Detected
1,88.198.225.61:80,192.168.64.10:1035,TCP,128,0x0,502,20,14744,***A****,0xE14CA16,0x3679F03B,20,A Network Trojan was Detected
1,88.198.225.61:80,192.168.64.10:1035,TCP,128,0x0,502,20,14744,***A****,0xE14CA16,0x3679F03B,20,Attempted User Privilege Gain
1,192.168.64.10:1043,88.198.225.61:80,TCP,50,0x0,52367,20,370,***A****,0x39195854,0xE2E7208,20,A Network Trojan was Detected
1,91.213.126.134:80,192.168.64.10:1044,TCP,128,0x0,525,20,17224,***A****,0x87EAFB75,0x21A19986,20,A Network Trojan was Detected
1,91.213.126.134:80,192.168.64.10:1045,TCP,128,0x0,544,20,7536,***A****,0xBAD53C1,0x7400152,20,A Network Trojan was Detected
1,88.198.225.61:80,192.168.64.10:1043,TCP,128,0x0,562,20,14756,***A****,0xE2E7208,0x3919599E,20,A Network Trojan was Detected
1,88.198.225.61:80,192.168.64.10:1043,TCP,128,0x0,562,20,14756,***A****,0xE2E7208,0x3919599E,20,Attempted User Privilege Gain
1,91.213.126.134:80,192.168.64.10:1047,TCP,128,0x0,629,20,17227,***A****,0x1980D46A,0xC0170F8D,20,A Network Trojan was Detected
1,192.168.64.10:1035,88.198.225.61:80,TCP,50,0x0,16508,20,350,***A****,0x3679F03B,0xE150386,20,A Network Trojan was Detected
3,88.198.225.61:80,192.168.64.10:1035,TCP,128,0x0,739,20,17280,***A****,0xE150386,0x3679F171,20,Misc activity
2,88.198.225.61:80,192.168.64.10:1035,TCP,128,0x0,739,20,17280,***A****,0xE150386,0x3679F171,20,Potentially Bad Traffic
1,88.198.225.61:80,192.168.64.10:1035,TCP,128,0x0,739,20,17280,***A****,0xE150386,0x3679F171,20,Potential Corporate Privacy Violation
3,67.215.253.140:80,192.168.43.10:1035,TCP,51,0x0,28119,20,520,***AP***,0x24EC164B,0x8F13E8D3,20,Misc activity
2,192.168.43.10:1037,95.168.185.19:80,TCP,49,0x0,41103,20,322,***A****,0x86CCBEA6,0xAB743F7A,20,Potentially Bad Traffic
2,95.168.185.19:80,192.168.43.10:1037,TCP,128,0x0,388,20,17560,***A****,0xAB743F7A,0x86CCBFC0,20,Potentially Bad Traffic
2,192.168.43.10:1044,178.32.238.105:80,TCP,55,0x0,39892,20,448,***AP***,0xE0318DB6,0x555BF1EC,20,Potentially Bad Traffic
2,192.168.43.10:1045,79.133.196.110:80,TCP,56,0x0,19081,20,720,***A****,0x4B06590E,0xDC1E606F,20,Potentially Bad Traffic
2,192.168.43.10:1045,79.133.196.110:80,TCP,56,0x0,19444,20,738,***A****,0x4B065BB6,0xDC1EC9AE,20,Potentially Bad Traffic
2,79.133.196.110:80,192.168.43.10:1045,TCP,56,0x0,19444,20,1500,***A****,0xDC1EC9AE,0x4B065E70,20,Misc Attack
2,79.133.196.110:80,192.168.43.10:1045,TCP,128,0x0,537,20,16500,***A****,0xDC1EC9AE,0x4B065E70,20,Potentially Bad Traffic
2,79.133.196.110:80,192.168.43.10:1045,TCP,128,0x0,537,20,16500,***A****,0xDC1EC9AE,0x4B065E70,20,Potentially Bad Traffic
1,79.133.196.110:80,192.168.43.10:1045,TCP,128,0x0,537,20,16500,***A****,0xDC1EC9AE,0x4B065E70,20,Attempted User Privilege Gain
2,192.168.43.10:1050,79.133.196.110:80,TCP,56,0x0,20015,20,325,***A****,0x9A0EEF54,0xDF6DDCEB,20,Potentially Bad Traffic
2,192.168.43.10:1050,79.133.196.110:80,TCP,56,0x0,20015,20,325,***A****,0x9A0EEF54,0xDF6DDCEB,20,Potentially Bad Traffic
2,79.133.196.110:80,192.168.43.10:1050,TCP,128,0x0,634,20,2706,***AP***,0xDF6DDCEB,0x9A0EF071,20,Potentially Bad Traffic
2,192.168.43.10:1050,79.133.196.110:80,TCP,56,0x0,20065,20,282,***A****,0x9A0EF071,0xDF6DE755,20,Potentially Bad Traffic
2,192.168.43.10:1050,79.133.196.110:80,TCP,56,0x0,20065,20,282,***A****,0x9A0EF071,0xDF6DE755,20,Potentially Bad Traffic
2,79.133.196.110:80,192.168.43.10:1050,TCP,128,0x0,651,20,2706,***A****,0xDF6DE755,0x9A0EF163,20,Potentially Bad Traffic
2,192.168.43.10:1043,72.5.171.242:80,TCP,242,0x0,39682,20,346,***A****,0x94302581,0x7E42D107,20,Attempted Information Leak
2,192.168.43.10:1041,72.5.171.242:80,TCP,242,0x0,39694,20,343,***A****,0x736F7B57,0x130A7AE3,20,Attempted Information Leak
2,192.168.43.10:1050,79.133.196.110:80,TCP,56,0x0,20123,20,325,***A****,0x9A0EF163,0xDF6DF1BF,20,Potentially Bad Traffic
2,79.133.196.110:80,192.168.43.10:1050,TCP,128,0x0,704,20,2706,***AP***,0xDF6DF1BF,0x9A0EF280,20,Potentially Bad Traffic
1,192.168.43.10:1050,79.133.196.110:80,TCP,56,0x0,20129,20,246,***AP***,0x9A0EF280,0xDF6DFC29,20,A Network Trojan was Detected
2,192.168.43.10:1050,79.133.196.110:80,TCP,56,0x0,20129,20,246,***AP***,0x9A0EF280,0xDF6DFC29,20,Potentially Bad Traffic
1,192.168.43.10:1050,79.133.196.110:80,TCP,56,0x0,20135,20,246,***AP***,0x9A0EF34E,0xDF6DFD5F,20,A Network Trojan was Detected
2,192.168.43.10:1050,79.133.196.110:80,TCP,56,0x0,20135,20,246,***AP***,0x9A0EF34E,0xDF6DFD5F,20,Potentially Bad Traffic
1,192.168.43.10:1050,79.133.196.110:80,TCP,56,0x0,20139,20,246,***AP***,0x9A0EF41C,0xDF6DFE95,20,A Network Trojan was Detected
2,192.168.43.10:1050,79.133.196.110:80,TCP,56,0x0,20139,20,246,***AP***,0x9A0EF41C,0xDF6DFE95,20,Potentially Bad Traffic
1,192.168.43.10:1050,79.133.196.110:80,TCP,56,0x0,20154,20,246,***AP***,0x9A0EF4EA,0xDF6DFFCB,20,A Network Trojan was Detected
2,192.168.43.10:1050,79.133.196.110:80,TCP,56,0x0,20154,20,246,***AP***,0x9A0EF4EA,0xDF6DFFCB,20,Potentially Bad Traffic
3,72.5.171.242:80,192.168.43.10:1041,TCP,242,0x0,40075,20,407,***AP***,0x130B4DAB,0x736F8BF5,20,Misc activity
2,192.168.43.10:1051,82.103.142.217:80,TCP,52,0x0,42627,20,348,***A****,0xE8C4F2C1,0xA83F7E4,20,Potentially Bad Traffic
3,82.103.142.217:80,192.168.43.10:1051,TCP,128,0x0,807,20,17560,***A****,0xA83F7E4,0xE8C4F3F5,20,Misc activity
2,82.103.142.217:80,192.168.43.10:1051,TCP,128,0x0,807,20,17560,***A****,0xA83F7E4,0xE8C4F3F5,20,Potentially Bad Traffic
1,82.103.142.217:80,192.168.43.10:1051,TCP,128,0x0,807,20,17560,***A****,0xA83F7E4,0xE8C4F3F5,20,Potential Corporate Privacy Violation
1,82.103.142.217:80,192.168.43.10:1051,TCP,128,0x0,807,20,17560,***A****,0xA83F7E4,0xE8C4F3F5,20,A Network Trojan was Detected
1,82.103.142.217:80,192.168.43.10:1051,TCP,128,0x0,807,20,17560,***A****,0xA83F7E4,0xE8C4F3F5,20,A Network Trojan was Detected
3,64.215.255.64:80,192.168.43.10:1055,TCP,55,0x0,32947,20,288,***A***F,0xB4D99835,0xB099498C,20,Misc activity
3,50.16.81.34:80,192.168.43.10:1057,TCP,50,0x0,3657,20,705,***A***F,0xCE27CA43,0x8607911B,20,Misc activity
3,46.254.18.62:80,192.168.127.10:1033,TCP,128,0x0,205,20,16488,***A****,0xEC8B96F6,0xE95AFED6,20,Misc activity
2,46.254.18.62:80,192.168.127.10:1033,TCP,128,0x0,205,20,16488,***A****,0xEC8B96F6,0xE95AFED6,20,Potentially Bad Traffic
2,46.254.18.62:80,192.168.127.10:1033,TCP,128,0x0,205,20,16488,***A****,0xEC8B96F6,0xE95AFED6,20,Potentially Bad Traffic
1,46.254.18.62:80,192.168.127.10:1033,TCP,128,0x0,245,20,13513,***A****,0xEC8CDD6A,0xE95AFED6,20,A Network Trojan was Detected
2,192.168.127.10:1040,46.254.18.62:80,TCP,52,0x0,48402,20,385,***A****,0x78212278,0xE4E168B6,20,Potentially Bad Traffic
2,192.168.127.10:1040,46.254.18.62:80,TCP,52,0x0,48402,20,385,***A****,0x78212278,0xE4E168B6,20,Potentially Bad Traffic
1,192.168.127.10:1040,46.254.18.62:80,TCP,52,0x0,48402,20,385,***A****,0x78212278,0xE4E168B6,20,A Network Trojan was Detected
2,46.254.18.62:80,192.168.127.10:1040,TCP,128,0x0,271,20,16689,***A****,0xE4E168B6,0x782123D1,20,Potentially Bad Traffic
2,46.254.18.62:80,192.168.127.10:1040,TCP,128,0x0,271,20,16689,***A****,0xE4E168B6,0x782123D1,20,Potentially Bad Traffic
1,46.254.18.62:80,192.168.127.10:1040,TCP,128,0x0,271,20,16689,***A****,0xE4E168B6,0x782123D1,20,A Network Trojan was Detected
2,46.254.18.62:80,192.168.127.10:1040,TCP,128,0x0,271,20,16689,***A****,0xE4E168B6,0x782123D1,20,Potentially Bad Traffic
1,46.254.18.62:80,192.168.127.10:1040,TCP,128,0x0,271,20,16689,***A****,0xE4E168B6,0x782123D1,20,A Network Trojan was Detected
2,192.168.127.10:1041,46.254.18.62:80,TCP,52,0x0,30794,20,341,***A****,0x5A39D9D5,0x3871A133,20,Potentially Bad Traffic
2,192.168.127.10:1041,46.254.18.62:80,TCP,52,0x0,30794,20,341,***A****,0x5A39D9D5,0x3871A133,20,Potentially Bad Traffic
1,192.168.127.10:1041,46.254.18.62:80,TCP,52,0x0,30794,20,341,***A****,0x5A39D9D5,0x3871A133,20,A Network Trojan was Detected
1,192.168.127.10:1041,46.254.18.62:80,TCP,52,0x0,30794,20,341,***A****,0x5A39D9D5,0x3871A133,20,A Network Trojan was Detected
3,46.254.18.62:80,192.168.127.10:1041,TCP,128,0x0,286,20,16701,***A****,0x3871A133,0x5A39DB02,20,Misc activity
2,46.254.18.62:80,192.168.127.10:1041,TCP,128,0x0,286,20,16701,***A****,0x3871A133,0x5A39DB02,20,Potentially Bad Traffic
1,46.254.18.62:80,192.168.127.10:1041,TCP,128,0x0,286,20,16701,***A****,0x3871A133,0x5A39DB02,20,Potential Corporate Privacy Violation
1,46.254.18.62:80,192.168.127.10:1041,TCP,128,0x0,286,20,16701,***A****,0x3871A133,0x5A39DB02,20,A Network Trojan was Detected
1,46.254.18.62:80,192.168.127.10:1041,TCP,128,0x0,286,20,16701,***A****,0x3871A133,0x5A39DB02,20,A Network Trojan was Detected
1,192.168.127.10:1042,195.20.141.86:80,TCP,49,0x0,60721,20,205,***A****,0x63B492FD,0xAAD4A4C7,20,A Network Trojan was Detected
1,192.168.127.10:1042,195.20.141.86:80,TCP,49,0x0,60721,20,205,***A****,0x63B492FD,0xAAD4A4C7,20,A Network Trojan was Detected
1,192.168.127.10:1042,195.20.141.86:80,TCP,49,0x0,60723,20,277,***A****,0x63B493A2,0xAAD4A5CB,20,A Network Trojan was Detected
1,192.168.127.10:1042,195.20.141.86:80,TCP,49,0x0,60723,20,277,***A****,0x63B493A2,0xAAD4A5CB,20,A Network Trojan was Detected
1,192.168.127.10:1042,195.20.141.86:80,TCP,49,0x0,60723,20,277,***A****,0x63B493A2,0xAAD4A5CB,20,A Network Trojan was Detected
1,192.168.127.10:1033,46.254.18.62:80,TCP,52,0x0,24415,20,557,***A****,0xE95AFED6,0xEC8D120B,20,A Network Trojan was Detected
1,192.168.127.10:1043,195.20.141.22:80,TCP,49,0x0,3925,20,197,***A****,0x3E8DE8E6,0xF7E74519,20,A Network Trojan was Detected
1,192.168.127.10:1043,195.20.141.22:80,TCP,49,0x0,3925,20,197,***A****,0x3E8DE8E6,0xF7E74519,20,A Network Trojan was Detected
1,192.168.127.10:1044,46.254.18.62:80,TCP,52,0x0,8044,20,458,***A****,0xA338D180,0xA931F68D,20,Potential Corporate Privacy Violation
1,192.168.127.10:1044,46.254.18.62:80,TCP,52,0x0,8044,20,458,***A****,0xA338D180,0xA931F68D,20,A Network Trojan was Detected
1,46.254.18.62:80,192.168.127.10:1033,TCP,128,0x0,363,20,10331,***A****,0xEC8D120B,0xE95B00DB,20,A Network Trojan was Detected
2,46.254.18.62:80,192.168.127.10:1033,TCP,128,0x0,363,20,10331,***A****,0xEC8D120B,0xE95B00DB,20,Potentially Bad Traffic
1,46.254.18.62:80,192.168.127.10:1033,TCP,128,0x0,363,20,10331,***A****,0xEC8D120B,0xE95B00DB,20,Attempted User Privilege Gain
1,192.168.127.10:1042,195.20.141.86:80,TCP,49,0x0,60725,20,260,***A****,0x63B4948F,0xAAD4A6BD,20,A Network Trojan was Detected
1,192.168.127.10:1042,195.20.141.86:80,TCP,49,0x0,60725,20,260,***A****,0x63B4948F,0xAAD4A6BD,20,A Network Trojan was Detected
1,192.168.127.10:1042,195.20.141.86:80,TCP,49,0x0,60725,20,260,***A****,0x63B4948F,0xAAD4A6BD,20,A Network Trojan was Detected
1,192.168.127.10:1045,195.20.141.86:80,TCP,49,0x0,24484,20,225,***A****,0xF491726F,0x281713F9,20,A Network Trojan was Detected
1,192.168.127.10:1045,195.20.141.86:80,TCP,49,0x0,24484,20,225,***A****,0xF491726F,0x281713F9,20,A Network Trojan was Detected
